timestamp,transaction_id,product_type,details,amount,price,total_value
2024-05-19,0Y2YGO5ZATN7IGLIJ5CE,ticket,2024_SON_043_110,3,10,30
2024-05-19,IRCAA3Y3Y52N2VAVS1YP,ticket,2024_SON_043_110,4,13,52
2024-05-19,PSDRYEDZY12TL52C6LON,ticket,2024_SON_043_110,5,13,65
2024-05-19,36PPRLRQTTEWAS3XJPVJ,ticket,2024_SON_043_110,5,9,45
2024-05-19,40AEGW9HE2VAZC56BUT0,ticket,2024_SON_043_110,3,14,42
2024-05-19,YPN84VPVET3DI4RWZ6B2,ticket,2024_SON_043_110,1,11,11
2024-05-19,DAE9XSG378HXHOLBMOMF,ticket,2024_SON_043_110,4,13,52
2024-05-19,4HJNEVH5KGXLVZN0LG74,ticket,2024_SON_043_110,4,9,36
2024-05-19,830KHG2I9RSGHUKET305,ticket,2024_SON_043_110,5,15,75
2024-05-19,7H6YL5XQRY60KN8J82Q3,ticket,2024_SON_043_110,5,12,60
2024-05-19,58XLK1B8IRRJ4VW1OG1N,ticket,2024_SON_043_110,1,13,13
2024-05-19,4FPVJ4LWOM5ED3UVCS1T,ticket,2024_SON_043_110,3,9,27
2024-05-19,QRBJ53ISTS99P2PNBTV4,ticket,2024_SON_043_110,3,14,42
2024-05-19,23NN8ME24GWOIQKDWNFM,drinks,,3,10,30
2024-05-19,69W49F6AUYFQKPP2YJ2U,popcorn,,1,10,10
2024-05-19,IL6CCX667Z1LV6ZQC6AT,ticket,2024_SON_043_110,1,10,10
2024-05-19,XKJMDDHUV3I7EPM03PUG,ticket,2024_SON_043_110,4,12,48
2024-05-19,XD8C1BJZKWRXHRE6IZYD,drinks,,1,7,7
2024-05-19,QUX77TYE7SN54CGDSX13,ticket,2024_SON_043_110,4,12,48
2024-05-19,3M0WS4IGOYDTDNKOHQYF,ticket,2024_SON_043_110,4,10,40
2024-05-19,7NOLJ8JQFKO3ZL91MOIP,ticket,2024_SON_043_110,1,10,10
2024-05-19,232R0MXDAJ1M7UT69H77,drinks,,2,6,12
2024-05-19,63GQQNKJF2K3YLMV43EB,ticket,2024_SON_043_110,3,14,42
2024-05-19,YEKJR7OGEIZBIOMVPC13,ticket,2024_SON_043_110,4,10,40
2024-05-19,0RQVXNTEM1O5VOICYC7J,ticket,2024_SON_043_110,4,12,48
2024-05-19,6N0CYMAGYKGD7SPC5QJ5,ticket,2024_SON_043_110,4,13,52
2024-05-19,SMDGQGNOWC7VH6AXIMTO,snacks,,3,10,30
2024-05-19,T74XUO68CV1UWEB3J63N,ticket,2024_SON_043_110,5,12,60
2024-05-19,TN4ARYJ73ZW1ABU75XVX,ticket,2024_SON_043_110,4,9,36
2024-05-19,HTHR4PETJ9N92RFZ09EO,ticket,2024_SON_043_110,5,12,60
2024-05-19,BVDBY2ESK58YJELKYPNA,popcorn,,3,10,30
2024-05-19,H6XG41N7QR9HG4DQ8I9R,popcorn,,2,10,20
2024-05-19,W0Z4RE5JRDLTV2PRENIR,snacks,,3,8,24
2024-05-19,ORIYLBCQ5A2X8LK2FF4F,ticket,2024_SON_043_110,1,9,9
2024-05-19,89G3JK5PURZ0JIBP1BIG,drinks,,1,8,8
2024-05-19,V6DAMI0XJZ8Q65LKPRAJ,ticket,2024_SON_043_110,5,8,40
2024-05-19,A7D3XOIUZ4NY8IX2RR7O,ticket,2024_SON_043_110,3,15,45
2024-05-19,OBXO55RUP4FTEPPXMB5R,ticket,2024_SON_043_110,5,9,45
2024-05-19,R0YPK7V8158SYXZFI6MY,ticket,2024_SON_043_110,1,9,9
2024-05-19,V9YUPL8ID8MV0DPU3VJH,ticket,2024_SON_043_110,2,14,28
2024-05-19,N62GBI6EL3VKMMK5GTP1,ticket,2024_SON_043_110,4,11,44
2024-05-19,9TD8PQV8N1ROSRJZF37K,ticket,2024_SON_043_110,2,9,18
2024-05-19,VA25NJRHIJ24G12BDZ1C,snacks,,3,7,21
2024-05-19,JL6NU0ZR4DHX0JNPITT2,ticket,2024_SON_043_110,2,10,20
2024-05-19,6BNI67N072CW18NIEOQT,ticket,2024_SON_043_110,1,14,14
2024-05-19,NPBWMXZX66Q7XHYQK8OZ,ticket,2024_SON_043_110,3,9,27
2024-05-19,VVILI5N38EVQKGDR00QB,ticket,2024_SON_043_110,1,9,9
2024-05-19,UPWJTB9AZ2CEQYAR366M,ticket,2024_SON_043_110,4,9,36
2024-05-19,00831GSA7W9V210TSHU3,ticket,2024_SON_043_110,2,13,26
2024-05-19,WYHIKEGZCFL865AMXREE,popcorn,,3,7,21
2024-05-19,5SO7A5O5MTY7DFUFY9DJ,ticket,2024_SON_043_110,3,13,39
2024-05-19,3IQ9IZ6RRKD50CYJHZSD,ticket,2024_SON_043_110,1,10,10
2024-05-19,MAUM5B7MZI0X6DSN6W0N,ticket,2024_SON_043_110,3,15,45
2024-05-19,QS9VMMG8IPSMOXBGO4GI,ticket,2024_SON_043_110,2,15,30
2024-05-20,IARCBBDJSFPP9WNFIS1S,ticket,2024_SON_043_110,3,8,24
2024-05-20,8EA9RZ4T5BSHKIW3EPH1,snacks,,2,6,12
2024-05-20,HUP47RAY0BK9XCVKG393,ticket,2024_SON_043_110,1,15,15
2024-05-20,0QIMX2QVH6E85J1OL6LV,snacks,,3,8,24
2024-05-20,5P7TYCZ6T4YM600PPXUO,ticket,2024_SON_043_110,4,9,36
2024-05-20,4NBYZVYG963A53AYLU0V,ticket,2024_SON_043_110,2,15,30
2024-05-20,6I1CSYDV88TFVFLT6YCR,ticket,2024_SON_043_110,3,8,24
2024-05-20,L83CVX36XKG6G3HEQUX7,ticket,2024_SON_043_110,3,11,33
2024-05-20,WEKWL45FH6ORFM71E8WZ,ticket,2024_SON_043_110,4,8,32
2024-05-20,8VSNRL1LCIGGRWC7TS3G,ticket,2024_SON_043_110,2,13,26
2024-05-20,Y84BOQD1LK4AZGXQDNW9,ticket,2024_SON_043_110,5,10,50
2024-05-20,SQ1UGBFZR4UBEPO6C9GC,ticket,2024_SON_043_110,5,8,40
2024-05-20,CTDV2R7XE4ZYRJHQ7EKI,ticket,2024_SON_043_110,3,9,27
2024-05-20,MRW7H942IS4NX05OWVYV,ticket,2024_SON_043_110,1,15,15
2024-05-20,RLKD3ZOVIL4XKEUUTC4M,ticket,2024_SON_043_110,3,11,33
2024-05-20,UAQ6RCBU79QMNGCEGQVW,ticket,2024_SON_043_110,2,15,30
2024-05-20,LNFHNUB391EO3ZECDS34,ticket,2024_SON_043_110,2,14,28
2024-05-20,PNNTGH78QI6L8QLI8I99,ticket,2024_SON_043_110,4,14,56
2024-05-20,DJRMIUTI6FQ2EQQ1N5DN,ticket,2024_SON_043_110,1,14,14
2024-05-20,IGRMMUCY1R2Y28MX8RCV,ticket,2024_SON_043_110,2,13,26
2024-05-20,WR6HUC2E5T7DUQNAQB26,ticket,2024_SON_043_110,2,9,18
2024-05-20,0FADUMP7V63G3ZY5YQ2T,ticket,2024_SON_043_110,4,10,40
2024-05-20,N7WXCM2PY5NL4Q4JLJR7,ticket,2024_SON_043_110,5,8,40
2024-05-20,A0S6TYIUWTTLJ7PE7G42,drinks,,2,9,18
2024-05-20,6HL8VGEL220HTNM6I4D3,ticket,2024_SON_043_110,5,8,40
2024-05-20,C9KTMI9X35NXW2RNC1OT,ticket,2024_SON_043_110,4,14,56
2024-05-20,U4VCMBVRD29F5E3Q5A5D,popcorn,,1,6,6
2024-05-20,MTYL9AHU2ZTDV2P14HNB,popcorn,,1,5,5
2024-05-20,DN3WC11QRQEE36XYA8RC,ticket,2024_SON_043_110,2,8,16
2024-05-20,MS07HKL81IQ9NZWBZ6B9,ticket,2024_SON_043_110,1,13,13
2024-05-20,ELADB1NTIG6RQ8TQV0YG,snacks,,2,10,20
2024-05-20,QOPEIEQYZ9V9DLMCVV8W,ticket,2024_SON_043_110,1,11,11
2024-05-20,53SA5D9HLMFRQ6JFWR0S,ticket,2024_SON_043_110,5,14,70
2024-05-20,2IQWQYK8PP8NOF28K6I1,ticket,2024_SON_043_110,3,10,30
2024-05-20,DM1DDKPX0YIPV8BLCV0I,ticket,2024_SON_043_110,5,9,45
2024-05-20,SAKYV6ZOAZE9WGFVV933,ticket,2024_SON_043_110,3,13,39
2024-05-20,78Z3U7UZ6CIOBQT8BQRN,ticket,2024_SON_043_110,2,9,18
2024-05-20,G4G3LWTF64QAL2UY3SWX,drinks,,2,7,14
2024-05-20,1I45ATRJZS5FEWN8K63B,ticket,2024_SON_043_110,3,15,45
2024-05-20,VTU26VV2SWVVE4O3SRKZ,ticket,2024_SON_043_110,4,9,36
2024-05-20,VYG4XNN5NTZ0ZUT0SVF8,ticket,2024_SON_043_110,5,15,75
2024-05-20,H1FA4MXDMHVKFDRUKM1Z,ticket,2024_SON_043_110,5,11,55
2024-05-20,WWZOYIBV5D4HVSH84PA4,ticket,2024_SON_043_110,2,9,18
2024-05-20,QEZ825ULF6VMM60EYMVC,ticket,2024_SON_043_110,1,9,9
2024-05-20,LVXJ1G45QL40CHGSI3CR,ticket,2024_SON_043_110,3,12,36
2024-05-20,WZCBNJ5WXOHP3I7AB9H4,ticket,2024_SON_043_110,1,13,13
2024-05-20,78XUYYXJKIYAXRZQZ7S0,ticket,2024_SON_043_110,4,10,40
2024-05-20,KXN4BUOEMLTKIHHMMY1C,ticket,2024_SON_043_110,5,14,70
2024-05-20,022ZTPEKAA6DC68HKG8Q,ticket,2024_SON_043_110,1,10,10
2024-05-20,J4FOTNXGXPMNOS2H4NTA,ticket,2024_SON_043_110,4,10,40
2024-05-20,9B7R8S0YQN2K1NH4HQCU,ticket,2024_SON_043_110,2,10,20
2024-05-20,E8CD6LNECI060LIQLUDV,ticket,2024_SON_043_110,3,12,36
2024-05-20,UPXBILDQ4HZ08HPO0M0D,ticket,2024_SON_043_110,3,10,30
2024-05-20,7KFI8UMHQCUJE8FG3YRP,drinks,,3,8,24
2024-05-20,CNIZIZMJN5MUS9XXZR8M,ticket,2024_SON_043_110,4,15,60
2024-05-20,3BAM6MJJWE5E19EVTG7P,ticket,2024_SON_043_110,3,14,42
2024-05-20,EDZ2KZ824Y8JELFVGGQG,ticket,2024_SON_043_110,2,13,26
2024-05-20,LUJ9FOH131IGCIZWHZOS,ticket,2024_SON_043_110,3,13,39
2024-05-20,RK4SV3AIMZR72664N5A7,ticket,2024_SON_043_110,3,10,30
2024-05-20,WX0AKDSESC3M5W2BBULU,ticket,2024_SON_043_110,2,9,18
2024-05-20,U8SXO68OORKAA95VV2VT,ticket,2024_SON_043_110,4,15,60
2024-05-20,O4QLE80QAM8YPDK3PITU,ticket,2024_SON_043_110,3,10,30
2024-05-20,8JOB71LX2GSV1BS1YNZ1,ticket,2024_SON_043_110,3,14,42
2024-05-20,5S3I5J8RJ0O5WPUTPL06,ticket,2024_SON_043_110,4,9,36
2024-05-20,2T1PUCN4I54118IU0UPN,ticket,2024_SON_043_110,3,15,45
2024-05-20,69MVVER9VN9JDNF75PNN,ticket,2024_SON_043_110,1,8,8
2024-05-20,494TLXXYLBTR09O02M1X,ticket,2024_SON_043_110,1,10,10
2024-05-20,SVIULJ8E8HM5IEPORNV7,ticket,2024_SON_043_110,2,8,16
2024-05-20,D9QCVA2RED3UTP1SK6KW,snacks,,1,5,5
2024-05-20,FME3GSM4O791UHOSD48S,drinks,,2,6,12
2024-05-20,IIT323XVZL1MRAJQFU23,ticket,2024_SON_043_110,2,9,18
2024-05-20,D6J67ZCR3SY8KGCBE5I8,drinks,,1,7,7
2024-05-20,BCKHORJQG8GCHW54P1Z7,ticket,2024_SON_043_110,2,9,18
2024-05-20,W18EFCQCCL37FOM3OGVO,ticket,2024_SON_043_110,5,13,65
2024-05-20,BNU2IE42QTZRKA027Z8J,ticket,2024_SON_043_110,2,8,16
2024-05-20,PR265HFX537YKP47YGGJ,ticket,2024_SON_043_110,3,13,39
2024-05-20,WQECM4BGCZI2HOCY4B0I,ticket,2024_SON_043_110,5,12,60
2024-05-20,KIIK7JAPJLESCKO17QGZ,ticket,2024_SON_043_110,4,15,60
2024-05-20,BXSK554Q9I8ZORGE74OO,snacks,,3,6,18
2024-05-20,KGYF4KNK9PYFKAAM83Z7,ticket,2024_SON_043_110,3,14,42
2024-05-20,JXP1C92I4HWAELIW6VE0,ticket,2024_SON_043_110,2,13,26
2024-05-20,BSDIDR0S7HW6S3LE7ABW,ticket,2024_SON_043_110,3,15,45
2024-05-20,WUKWFIHMCV1HXQXK96GV,popcorn,,2,9,18
2024-05-20,Q93W43MOFJ05J9VG9HLM,popcorn,,2,6,12
2024-05-20,8PC3W9C26XW54D5BE4NC,ticket,2024_SON_043_110,1,13,13
2024-05-20,MH1OYURTK724DTXGVSY5,ticket,2024_SON_043_110,1,13,13
2024-05-20,CIPAXB8G117YKPVL4U6B,ticket,2024_SON_043_110,4,11,44
2024-05-20,BTVFWO11SSOM701864TX,ticket,2024_SON_043_110,2,14,28
2024-05-20,ZZ7QCK6VFS8OJ40RJE6R,ticket,2024_SON_043_110,2,11,22
2024-05-20,7NAAXNBUTQUGI8W9W6P3,ticket,2024_SON_043_110,3,10,30
2024-05-20,L3GX0EB3IWZTEMIB3MVC,ticket,2024_SON_043_110,2,8,16
2024-05-20,K0SOGSJFGUGS9SN522I2,ticket,2024_SON_043_110,5,9,45
2024-05-20,OOD6DH0GX40R0TCCLJ11,ticket,2024_SON_043_110,1,11,11
2024-05-20,0I5THVYOPEJXEKVULL42,ticket,2024_SON_043_110,3,8,24
2024-05-20,WELJWME59L6479VG7V0T,ticket,2024_SON_043_110,1,12,12
2024-05-20,VHZY99P83BZ37NQUYKXW,ticket,2024_SON_043_110,2,12,24
2024-05-20,7JUHC181VN1RXFDQTS4E,ticket,2024_SON_043_110,4,12,48
2024-05-20,85L0V89H8C7F0D83EE3W,ticket,2024_SON_043_110,5,11,55
2024-05-20,9V2L4ON8IWRCFMIZH5P9,ticket,2024_SON_043_110,4,14,56
2024-05-20,DBC2AV9DD0CSWF81VFUZ,ticket,2024_SON_043_110,3,11,33
2024-05-20,UTLHZZ1PO3G3XZR3YMO8,ticket,2024_SON_043_110,5,12,60
2024-05-20,PH322COYYGAW00ZWCWOO,ticket,2024_SON_043_110,4,12,48
2024-05-20,LMAJPEC4R6UGURGB0F7K,ticket,2024_SON_043_110,5,12,60
2024-05-20,I3D111HBYHW1W2QKXCFF,ticket,2024_SON_043_110,2,9,18
2024-05-20,CA8PW2V2UBAO06ZZBODK,ticket,2024_SON_043_110,4,14,56
2024-05-20,3YGH4HQYK5WRMX16R4L7,drinks,,3,9,27
2024-05-20,6NGBUWDFS104SWTBG9DR,ticket,2024_SON_043_110,1,12,12
2024-05-20,DGB0UORH5MJNZJ8HU9SC,ticket,2024_SON_043_110,4,15,60
2024-05-20,BXFKJI8TWFDEKGPS5WU7,ticket,2024_SON_043_110,3,13,39
2024-05-20,T1UCMVFARGOUBZRCHFQD,ticket,2024_SON_043_110,2,12,24
2024-05-20,40GZYZXW1GN3NSF6PL9R,ticket,2024_SON_043_110,2,8,16
2024-05-20,80E00VKAJ1MCU61O9CYP,popcorn,,2,10,20
2024-05-20,X5BBJJZKJDYHRDRILL80,ticket,2024_SON_043_110,5,13,65
2024-05-20,B824DL55EXSDVY6TCIJH,ticket,2024_SON_043_110,2,12,24
2024-05-20,HWX70S65H1NSGSFTXQJU,ticket,2024_SON_043_110,4,12,48
2024-05-20,MHKNUT0G3F4ZVFINWUTQ,snacks,,3,9,27
2024-05-20,NP3ZQY52W00ZW5OCKZQM,ticket,2024_SON_043_110,3,14,42
2024-05-20,Q83YTLP3AEE4J4TQAJYN,ticket,2024_SON_043_110,4,11,44
2024-05-20,LOS27C5SPDSHAHZW1C4Q,ticket,2024_SON_043_110,5,8,40
2024-05-20,4OZDZD4Q4CP2Q7789S8F,popcorn,,1,5,5
2024-05-20,J6W1WWEKOKJJDJYRZ7HM,ticket,2024_SON_043_110,3,12,36
2024-05-20,FWJJGXE5RHHEQFT5ETXB,drinks,,2,8,16
2024-05-20,PAX74DM9JC0HUZWJX3YU,ticket,2024_SON_043_110,3,11,33
2024-05-20,AZ4VJY4B799RE3HXC1TD,ticket,2024_SON_043_110,2,10,20
2024-05-20,J7HB2H9PAQSEV7SUGV4M,ticket,2024_SON_043_110,4,15,60
2024-05-20,B1WUXXOAI9TOG2G683T3,ticket,2024_SON_043_110,3,9,27
2024-05-20,7V0MSZQCTU6D55SUKJFD,ticket,2024_SON_043_110,5,14,70
2024-05-20,X78SCYT6YSZ183IJUL28,ticket,2024_SON_043_110,3,13,39
2024-05-20,KPLXS4DIM5WON2W5IJ8X,ticket,2024_SON_043_110,1,11,11
2024-05-20,FODC1W84WH8ZIZU76PRV,ticket,2024_SON_043_110,2,11,22
2024-05-20,BHTK16G0RVAZ5JISTDUP,ticket,2024_SON_043_110,5,15,75
2024-05-20,6JM2FRWJWA18TDLECGCV,ticket,2024_SON_043_110,3,11,33
2024-05-20,CXZFNL48H1TFRTXG4UAO,ticket,2024_SON_043_110,2,14,28
2024-05-20,8AT47ZIXN6MAVET8JK8P,ticket,2024_SON_043_110,4,12,48
2024-05-20,RXT9DINXUDN0DHAVZINY,snacks,,2,10,20
2024-05-20,YED6IC9QWL3SFY7PY2N3,ticket,2024_SON_043_110,1,8,8
2024-05-20,7U2CJJ8TCE0BJ5JVENC3,ticket,2024_SON_043_110,1,15,15
2024-05-20,JI2BNAU7JGDVABZV80PO,ticket,2024_SON_043_110,5,9,45
2024-05-20,ZY3RE1VMEEKCDND3UF2O,ticket,2024_SON_043_110,3,8,24
2024-05-20,DSALVQHPV2BRSVJYU19N,drinks,,1,9,9
2024-05-20,RXPIZCBR1I88PMYSGG8L,drinks,,2,6,12
2024-05-20,IIC3SKRBEMZ83SNGW5LA,ticket,2024_SON_043_110,5,11,55
2024-05-20,0ZT9Y2ABX5RNFFSDR1JF,ticket,2024_SON_043_110,1,12,12
2024-05-20,VMSGHWRPD8ADXWB6OTDN,ticket,2024_SON_043_110,2,13,26
2024-05-20,WP67NFUWSKJWZ0VAK0ZW,drinks,,3,5,15
2024-05-20,W3TB8BPBDPPVDCBWQKLE,ticket,2024_SON_043_110,5,11,55
2024-05-20,92DLRITFBK8LVMFYEL16,ticket,2024_SON_043_110,4,12,48
2024-05-20,YXF52UD58330DK0BNJ5W,drinks,,2,8,16
2024-05-20,JJ6JPO69TO40MGXVT7II,ticket,2024_SON_043_110,5,13,65
2024-05-20,GRTCB1ZSZURGN0NAUHV7,ticket,2024_SON_043_110,3,12,36
2024-05-20,GGJFEZ3VYVB7ROGXLJBX,drinks,,1,7,7
2024-05-20,WV19XO0F8VK48GLBPCJ4,ticket,2024_SON_043_110,3,13,39
2024-05-20,LOFXOY88V4F7NCBTOSJ1,ticket,2024_SON_043_110,2,12,24
2024-05-20,BJ9RX1HKUI56VVE5F1S4,snacks,,1,8,8
2024-05-20,SI3TNRLUKQV4DP9PFURM,ticket,2024_SON_043_110,5,15,75
2024-05-20,EBNHIQ2KCF5YXM4MFSTF,ticket,2024_SON_043_110,5,8,40
2024-05-20,NJARULJ49M1UVUEP1DHI,ticket,2024_SON_043_110,4,13,52
2024-05-20,71A03V8R4HGTPXF2KNIV,ticket,2024_SON_043_110,1,9,9
2024-05-20,OTI51VZ1VUL8P0R6VJH8,ticket,2024_SON_043_110,3,8,24
2024-05-20,1QYG33DT1F2LAL6U3ADX,ticket,2024_SON_043_110,2,10,20
2024-05-20,S6RNT0K6QGKHJ2JYTYK9,ticket,2024_SON_043_110,2,13,26
2024-05-20,N3HR5UF6F18T6ZEP35H8,popcorn,,3,9,27
2024-05-20,S0VXB7G0OWEATO0JYEEE,ticket,2024_SON_043_110,2,9,18
2024-05-20,R7CR4ROX3GKTQJOAKWXO,popcorn,,2,9,18
2024-05-20,LJ1W5DBSIMRL131EBRL3,snacks,,1,8,8
2024-05-20,64JYNQ2QM6OQC6VKSIF7,ticket,2024_SON_043_110,1,10,10
2024-05-20,82FNMA93UJRY40C65OUX,ticket,2024_SON_043_110,3,15,45
2024-05-20,WUE3ISTWTW90TC210VNO,snacks,,2,10,20
2024-05-20,QCJFCFQBDZBMBUR7IJ9T,ticket,2024_SON_043_110,1,14,14
2024-05-20,BGWDWM7UD7QOTTWSSUZH,ticket,2024_SON_043_110,1,12,12
2024-05-20,3D6RHZHPO749LPKDAW8S,ticket,2024_SON_043_110,4,9,36
2024-05-20,P5L94H33JL0XFI382JLJ,ticket,2024_SON_043_110,2,9,18
2024-05-20,AFNZAQCBHECDJUQ3LVCK,ticket,2024_SON_043_110,2,11,22
2024-05-20,EIW8OPUJL0ABVKOJJDIV,ticket,2024_SON_043_110,1,13,13
2024-05-20,0X473C1X13GZUSVBXEIZ,ticket,2024_SON_043_110,3,13,39
2024-05-20,TT7W4F7FWZE94ZESLMXA,ticket,2024_SON_043_110,5,13,65
2024-05-20,XABZPQHWI6HMJ3J6TK14,ticket,2024_SON_043_110,4,14,56
2024-05-20,FFHB62ONSW48ZN9G30Y6,ticket,2024_SON_043_110,5,15,75
2024-05-20,R0RI8YEK9V8AQ6A1WKJB,ticket,2024_SON_043_110,1,15,15
2024-05-20,0JEGMQA22VZYXKZZ8Y37,ticket,2024_SON_043_110,5,9,45
2024-05-20,8GIF71MWRUE09MYUC1LV,ticket,2024_SON_043_110,2,14,28
2024-05-20,ED077YFOIJFTHAGZ7VKF,ticket,2024_SON_043_110,1,8,8
2024-05-20,5PWC576GBZONZ0STDCNG,ticket,2024_SON_043_110,1,14,14
2024-05-20,NGUU5N0CUYZILLVW10DO,ticket,2024_SON_043_110,5,9,45
2024-05-20,0RWQUWAWXXM5U7HKPJAS,ticket,2024_SON_043_110,3,9,27
2024-05-20,0RWAQVO6H6EKPD3QDNXZ,ticket,2024_SON_043_110,5,13,65
2024-05-20,T2HZJF4IMTCXT404YLXY,ticket,2024_SON_043_110,2,13,26
2024-05-20,09258H0VS0YMCU07UKYA,ticket,2024_SON_043_110,3,8,24
2024-05-20,BW783O7CRBK6T2JM4CP0,ticket,2024_SON_043_110,1,8,8
2024-05-20,O5J0G3B3OFD02EN8ASMC,ticket,2024_SON_043_110,2,11,22
2024-05-20,QHNOW0I32LY4PUXV1K6H,ticket,2024_SON_043_110,1,9,9
2024-05-20,GB8Y961W7M2P13Q9ITUL,ticket,2024_SON_043_110,4,12,48
2024-05-20,LU2A88ETN6KND9C7YK6M,popcorn,,3,6,18
2024-05-20,7A0AZN0SC6TYFZVZ4YUR,ticket,2024_SON_043_110,2,11,22
2024-05-20,ZRM5L7HFFH4Y4AKNLF72,ticket,2024_SON_043_110,2,14,28
2024-05-20,LCGUF9TUHCVMTL8ZNH4G,ticket,2024_SON_043_110,4,8,32
2024-05-20,LIQIRI2X3SIX2X4601JH,ticket,2024_SON_043_110,5,11,55
2024-05-20,I91SKWF1HRRNWVST7N02,ticket,2024_SON_043_110,1,11,11
2024-05-20,IMZWJ98OXZB4HKNXKJPC,ticket,2024_SON_043_110,1,12,12
2024-05-20,EXK5S4RA4XLSDCSN53L4,ticket,2024_SON_043_110,1,15,15
2024-05-20,JY1875D9IV0WOOQ40559,snacks,,2,5,10
2024-05-20,KDE987JB6YWK6ZT5BW72,ticket,2024_SON_043_110,4,9,36
2024-05-20,26O8A6I9UK88QI459DAS,ticket,2024_SON_043_110,2,15,30
2024-05-21,WDBGGFXY0QH3D6F8PU1Y,ticket,2024_SON_043_110,3,10,30
2024-05-21,TRXEJL6IXRVGHDGOG5EA,ticket,2024_SON_043_110,2,13,26
2024-05-21,IYN5ZZE673NJJ4DS08VR,ticket,2024_SON_043_110,1,11,11
2024-05-21,VMKYPLZ3JZK4NSAPXX26,ticket,2024_SON_043_110,5,9,45
2024-05-21,836DOQFJ2BV3ZBSCX8TS,drinks,,1,8,8
2024-05-21,72SMXJDRWP08GBT0CNWS,snacks,,3,10,30
2024-05-21,TVDW6HMU9SA71VXFVZSK,ticket,2024_SON_043_110,5,12,60
2024-05-21,MZOJ9FAHKELSJU8LCJ3K,ticket,2024_SON_043_110,4,15,60
2024-05-21,9JSCQCUMHXBB9QLYXS1A,ticket,2024_SON_043_110,1,10,10
2024-05-21,HU0LFWQV4JAVGXY1RZO0,ticket,2024_SON_043_110,1,11,11
2024-05-21,2PQBJY12NLM51HKV5LPA,ticket,2024_SON_043_110,2,9,18
2024-05-21,PILRGYU9A1P2M9SO17AC,ticket,2024_SON_043_110,5,11,55
2024-05-21,VX9Y3YTVQAVKSU36V6U2,ticket,2024_SON_043_110,2,8,16
2024-05-21,25PH5PXH130VVJXNVQ9W,drinks,,1,7,7
2024-05-21,DKOGNRSONW438WY9X8IL,snacks,,1,8,8
2024-05-21,GK5D9U3SEEG6QHOQTCUJ,popcorn,,3,8,24
2024-05-21,PCNG1JMV08HQLGG2X9DB,ticket,2024_SON_043_110,5,11,55
2024-05-21,VP4BY86XO6IXFRUA2UDG,ticket,2024_SON_043_110,3,9,27
2024-05-21,WRVM6SRQ3HJ6QZ40NFMN,drinks,,1,7,7
2024-05-21,MRH9D0P8PQLTPI6T4CIB,ticket,2024_SON_043_110,1,10,10
2024-05-21,8OIIF3J7GBLWSC09U4LC,ticket,2024_SON_043_110,5,12,60
2024-05-21,WNNTWX5H3S9HGX4CYQL7,ticket,2024_SON_043_110,2,8,16
2024-05-21,34EW4K031HCR50WO6IWZ,popcorn,,2,10,20
2024-05-21,UTN7ZB7FHGMPVR3GXRPL,snacks,,2,9,18
2024-05-21,U2E007YGU7I09KKGRX9F,ticket,2024_SON_043_110,5,10,50
2024-05-21,8N9V2ZW1XVJFBXDM0WCI,ticket,2024_SON_043_110,4,8,32
2024-05-21,28N4XJ46B52V1JEIS43Q,ticket,2024_SON_043_110,5,14,70
2024-05-21,BRIYEXJ7PHPPO74PWA5I,ticket,2024_SON_043_110,3,9,27
2024-05-21,YJ97VH5NZRJINZV7C6R4,ticket,2024_SON_043_110,4,15,60
2024-05-21,LIUX1LFDRTJAO2V7J55F,ticket,2024_SON_043_110,2,13,26
2024-05-21,20ZTZPJNYWTAFHYOG5J5,snacks,,2,10,20
2024-05-21,LAXBE24EPDYBR61H6FL0,snacks,,2,7,14
2024-05-21,5T224Z2J2NWGX4MGMQNT,ticket,2024_SON_043_110,2,8,16
2024-05-21,7QCKSPFY01C4JZISD17E,snacks,,1,7,7
2024-05-21,WDU464GWWAUJOP58GCTH,ticket,2024_SON_043_110,1,11,11
2024-05-21,Z7TNA5GSANUOITLRDTO6,ticket,2024_SON_043_110,5,11,55
2024-05-21,7XRQ0I95IBZWN0CIVV4U,ticket,2024_SON_043_110,1,9,9
2024-05-21,J4RAYB0KZ10W91R1L07D,ticket,2024_SON_043_110,5,15,75
2024-05-21,OL8EHKDDTUDZGP15M1AF,ticket,2024_SON_043_110,2,11,22
2024-05-21,BJSAAMF8J4AGH7SRCFVD,drinks,,2,7,14
2024-05-21,4QUZ31CSJU4EQUIZFRC8,drinks,,3,9,27
2024-05-21,OAZTBACXUD5O5QJGNIGW,ticket,2024_SON_043_110,5,11,55
2024-05-21,X7MV1R79RJDOLFWYMD64,ticket,2024_SON_043_110,4,13,52
2024-05-21,2U6XJ7R4ULI866EFDLPN,ticket,2024_SON_043_110,4,11,44
2024-05-21,ADFNM0XV3OBHF4HGH710,ticket,2024_SON_043_110,4,11,44
2024-05-21,CXWN9KYR1259GGRCLO1R,drinks,,2,7,14
2024-05-21,5RPH8NPJBW4UZMZK6ULL,ticket,2024_SON_043_110,4,10,40
2024-05-21,2WMAIZWKPIR1HO4YP20B,ticket,2024_SON_043_110,1,12,12
2024-05-21,14FBRPCK6NCAPRRII69I,ticket,2024_SON_043_110,1,14,14
2024-05-21,UQJG2PH5EO600CAYS6YE,ticket,2024_SON_043_110,5,12,60
